text,label
"<yea> [<].",1
"&-ah, no, no, no, here no.",0
"no, so.",0
"here is &+diff +/.",0
"you can't see the reflection very well in the green ones?",1
"no, and in the gold ball?",0
"yea.",1
"you can see the reflection?",0
"yea.",1
"as well as in, as well as in the purple, for instance?",0
"yea, I can see it the same in all of them.",1
"&-ah, no, no, no, here no, I think, it's different, for instance, in the ball on the bottom, the green, the green ball.",0
"yea?",1
"I think it has no reflection.",0
"so you can't see the ground, really?",1
"you can't see the black and white, really?",1
"&-ah, &-ah, no, no, here no.",0
"&-oh, <I> [>].",1
"<maybe> [<] &th &th this, I don't know, it could be the difference?",0
"yea, I think that could be, cause there's nothing else that seems to be the difference!",1
"is, is more clear in the other pictures, but here it's very.",0
"yea.",1
"special, tres, las bolas. himself.",1
"okay, so, we have to do anything else, do you think?",0
"<&-ehm> [>].",1
"<something else> [<]?",0
"no, I think that's it, todos.",1
"I think it's enough, okay, <perfect> [>].",0
"<yea> [<].",1
"&-eh, you have to send your, this practice, to your teacher or something?",0
"yea, I don't actually know how to do that, really, but I'll try!",1
"&-huhuh, okay, perfect, so, &-uh, perfect, if you have any questions, you can found me, do you know my skype ID?",0
"yea, I took it down.",1
"okay.",0
"yea, okay, thanks very much.",1
"see, see you, thank you very much!",0
"see you.",0
"okay, ¡adiós!",0
"have a good weekend.",0
"you too!",1
"<bye> [>].",0
" another day.",0
"hello?",0
"&+ho, hola, Name?",1
"yes.",0
"&+s, &+f, &-ah, &+Na, Name, in, in Nottingham, hello.",1
"&-hm, I can't speak, &-eh, &-ehm, &-eh, &-ehm.",0
"&+s, &+so, soy, soy Name, Name, &-ah, en, en Inglaterra, &-ah, de la universidad de, de distancia.",0
"&-huhuh.",0
"&-uhm, &+c, con, &-ah, la, la programa, &-ah, con la, la universidad, de, &-ah, catalana en Barcelona <&-ah> [>].",0
"<sí> [<].",1
"&-ah, en, enlace con la, la universidad de distancia en Inglaterra, ¿sí?",0
"sí, &-eh, exactamente, <&-eh> [>].",1
"<&-ah> [<].",1
"you, you have to do a, a task, eh, with, eh, eh, <about> [>].",0
"<yes> [<].",1
"a pictures and +/.",0
"yes.",1
"&-eh, can you do the task now, or, or?",0
"&-uhm, there, there are questions, first, I believe, &-uhm, un momento, por favor.",1
"yes.",0
"&-ah, su, &-ah tu, &+licien, licienturia, hay, hay, hay preguntas, &-ah, hay preguntas, &-ah, antes de, &-ah, el ejercicio con las cuadros ¿sí?",0
"&-hm, yes, &-eh, &-eh, I, I &+ha, I have &+re, read, &-eh, &-eh, the, the exercise <and> [>].",0
"<&-huhuh> [<].",1
"&-ehm, I, I don't know exactly, &-eh, what have, &-eh, we, we do.",0
"un momentito, <&-ah> [>], por favor.",0
"<okay> [<] yes. estás?",1
"es, es, es, es mi esposa, &=laughs.",0
"okay.",0
"&=laughs, un momentito Name, &-uhm.",0
"&-eh, tengo muchas ventanas abiertas en mi ordenador en este momento, &=laughs.",0
"yo también, &=laughs.",1
"voy a cerrar para tenerlo justo.",1
"sí, sí, claro, &=laughs, &-uhm. dónde, dónde, &-ah, tándem, &-huhuh, tándem'.",0
"y (.) task one (.), &-ah, qué, qué licienturia estudia, por qué estudia inglés, &-ah, le gusta estudiar inglés, &-uhm, hay, hay preguntas antes, &-ah, del ejercicio, ¿sí?",0
"&-hm, sí, <creo que sí> [>].",1
"<tarea una> [<].",0
"&+e, exactamente, tarea uno.",1
"sí, &-uhm, para este tarea tendrás que describir unas imágenes &+en, e identificar las diferencias en las &+imaga, imágenes, &-ah, que tu pareja de tándem tiene, antes de empezar con esta tarea obten información sobre tu pareja de tándem, &-eh, escribe las respuestas de las siguientes preguntas y enviarlas para tu profesora.",0
"qué, Name, qué liciencia, &+licien, &-eh, <&+licie> [>].",0
"¿<dónde> [<], dónde estás leyendo tú, tú, eso, &-eh?",1
"&-uhm, en, en tarea uno.",0
"tarea uno, <okay> [>].",1
"<sí> [<].",0
"un momento, <yes> [>].",1
"<&-uhm> [<], creo que, &-ah, tienes la, las mismas preguntas.",0
"&-huhuh.",0
"en inglés, ¿sí?",0
"&-eh, okay, &-eh, (.) okay, okay, I can see it now, &-ehm, sí, &-eh, I think, &-eh, that, &-ah, we have the same <answers> [>].",0
"<yes> [<], yes, &-ah, the same questions.",1
"&-eh, questions, exactly, &=laughs.",0
"preguntas mismas, ¿sí?",0
"sí, &-ehm, who, &-eh, my first, &-eh, question is what, &-eh, degree does, &-eh, you study?",0
"&-ah, &-uhm, (.) &-ah, I am, &-ah, I am only studying, &-ah, Spanish, &-uhm, because my, my, &-ah, &+b, because I am, I am working, &-uhm, as a, &-uh, as a teacher in a, a hospital at this moment so my, &-uh, I have one subject I am studying, however, &-uhm, I have studied history, &-uhm, previously, many years ago.",1
"&-huhuh, okay, &-eh, if you want you, you ask me the same, &-eh, &-eh, <questions> [>].",0
"<&-ah en español> [<], ¿<sí> [>]?",0
"<sí> [<].",1
"¿qué, qué, &-ah, licieciatura, &-ah, estudia?",0
"&-eh, &-ehm, yo estoy estudiando, &-eh, ingeniería técnica <&-eh> [>].",1
"¿<ingeniería> [<]?",0
"técnica informática.",1
"&-ah, maravilloso, &=laughs.",1
"&=laughs.",0
"es, es, es, muy complicada, &=laughs.",0
"sí, un poco, &=laughs.",1
"&=laughs.",1
"¿en, en inglés, en inglés o español?",0
"&-eh, en español, en español, &=laughs.",1
"&=laughs.",1
"sí, &+clar, &-uhm, &-eh, la, la, la, la próxima pregunta.",0
"sí, la próxima pregunta, <un momento> [>].",1
"<&-ah> [<].",1
"&-eh, yes, &-eh, why does, &-eh, &-hm, you &+s, &-eh, &-eh, study Spanish?",0
"&-uhm, for many reasons, por muchas razones, &-uhm, me, me, &-ah, me, me gusta, la cultura española.",0
"<&-hm> [>].",0
"<&-uhm> [<], y &-uhm, &-uh, y, &-ah, la, la, las artes de, de, de España, &-ah, la literatura, &-ah, la obra de Picasso, de Dalí, &-uhm, &-ah, la música flamenca, &-ah, flamenco, &-ah, y, y sobre todo, &-ah, la música de, &-ah, Camarón de la Isla, me, me, me gusta mucho, &-uhm, y el sonido de la lengua, &-uhm, y, &-eh, espero que pueda, &-ah, pueda, &-ah, vivir en Españo, en España, &-ah, cuándo, &-ah, cuándo estoy jubilado, &=laughs.",0
"&=laughs.",0
"&+per, pero no, no, &-ah, &-eh, no en, &-uhm, &-ah, la, la, lo, la, las zonas, &-ah, de, de los ingleses, &-ah.",0
"<ah> [>].",0
"<en> [<], en, a, en la, las costas.",0
"&-ah, las costas, &=laughs, con la playita, ¿no?",1
"<con la> [>], &=laughs +/.",1
"<&-uhm> [<], sí, sí, &-um, &-ah, &-ah, fui, fui a Sevilla, &-ah, hace, hace tres, tres o cuatro años.",0
"<&-huhuh> [>].",0
"<&-ah> [<], y me, me, me gusta mucho, &-eh, &-uhm, era durante, &-ah, &+duran, durante la &+fer, &+fer, feria.",0
"¿durante la feria de Sevilla?",1
"sí, sí.",0
"&-huhuh, la feria es muy, muy divertida aquí, &=laughs.",1
"muy divertida, muy divertida, la ropa, ah, la música.",0
"&-huhuh.",0
"&-ah, Jerez, me gusta mucho, &=laughs.",0
"&=laughs, la feria le gusta a todo el mundo, &-eh.",1
"sí, sí, sí.",0
"&=laughs.",0
"y me, &+m, me encanta, &-ah, la, la región de, de Andalucía, &-uh, &-uhm, he, he estado en, en, en muchas lugares en, en Sevilla, en &+Ca, Cádiz, ah, y, y, y Granada, &-uhm, &-ah, &-uhm, hace, hace un año, &-uhm, &-uh, &+e, estuve en, &-uhm, en Cádiz, &-uh, por tres, no &+do, &+do, dos meses.",0
"dos <meses> [>], &-oh.",1
"<&-uhm> [<], dos meses.",0
"&-huhuh.",0
"en una escuela, eh, de, de idioamas, &=laughs.",0
"&-huhuh, ¿<te gusta aquí, Granada> [>]?",1
"<el, el> [<], el acento de Cádiz es, es muy, muy complicada.",0
"&=laughs, sí, es que, aquí en cada, &-ah, provincia hay un acento, incluso en cada pueblo, cada uno habla de, de cada pueblo habla la gente muy diferente.",1
"sí, sí, &=laughs.",0
"&=laughs, pero veo que te, te gusta viajar, entonces.",1
"&=laughs, sí, &-uhm, y, &-ah, mi, mi pregunta, <&-ah> [>].",0
"<okay> [<].",0
"why, why are you studying English &-ah, <what do> [>].",1
"<&-eh> [<].",0
"<what you like> [>]?",1
"<&-eh, &+becau> [<], &-eh, because I'm, &-eh, for my job, &-eh, I'm, I'm working in a, &-eh, a, &-ehm, I am working in a, &-hm, empresa &+com, &-oh, &-oh, what to say.",0
"in a business?",1
"<&-ehm> [>].",0
"<in a business> [<]?",1
"&-huhuh, &-eh, &-eh for informática.",1
"&-ah.",1
"&-ah, it is, &-eh, very important to, &-eh, to my, to my job, &-eh, because all manuals are in, in English.",0
"<&-ah, yes, yes> [>].",1
"<yea and yea> [<] and I, I have, &-ehm, two, &-eh, partner, &-eh, who, who, &-eh, &-hm, &-ehm, give nos, &-eh give us, &-eh support about, &-eh, &-eh, some application, &-eh, some, &-eh, &-eh computers <and> [>].",0
"<&-huhuh> [<].",1
"we have to speak with, &-eh, with the, these people.",0
"<&-huhuh> [>].",1
"<and> [<], and it's necessary for my, for my job to speak, <&-eh> [>].",0
"<&-huhuh> [<].",1
"xxx speak English.",0
"<have you> [>]?",1
"<and> [<] my English very bad, &=laughs.",0
"it's, it's, it's, it's pretty good, &-uhm, yeah, are you a programmer?",1
"&-huhuh.",0
"you are a programmer, <&-huhuh> [>]?",1
"<&+so> [<], &-eh, program, sí, software, &-eh.",1
"software.",1
"software.",0
"<&-uhm> [>].",1
"<xxx> [<].",0
"¿ &+ti, tienes que &-ah, &-ah, introducir, &-ah, las programas en los ordenadores?",0
"yes and, y, y, and the, &-ehm, &-eh, the partner, the people who &+s, who, who send, &-eh, &-eh, who sell us the, the software.",0
"<&-huhuh> [>].",1
"<are> [<], &-ehm, speak English and we, we have to, to ask him how to, <to> [>].",0
"<yes> [<].",1
"install, how to, &-eh, configuration.",0
"yes, yes.",1
"and the, all manuals are in.",0
"yes.",1
"English.",0
"&-ah, the, the manuals are very difficult to understand even if you speak English, &=laughs.",1
"&=laughs, yes, yes I, I speak &+ve, very bad, my, &-eh.",0
"&=laughs.",1
"perhaps it, it, it, is the first time, &-eh, &-hm, &-hm, that I speak English.",0
"<&-hm> [>].",1
"<&-eh> [<], and is because the, the, I have to, to do this task and.",0
"lsí.",0
"I am, &-eh, I am, I don't speak nothing English, &-eh, usually.",0
"&-ah, &-huhuh, &+d, &+d, do you, &-uhm, &-ah &+d, do you have people you can speak English with in Sevilla?",1
"&-ehm, here in Sevilla if, if, &-ehm, there are &+peop in, in my job, do you, &-eh, or, I don't understand your, <your question> [>].",0
"<it's, &-ah, &-uhm> [<], en español, &-uhm, es, &-uhm, ¿tienes, &-ah, tienes, &-uhm, &-ah, personas, &-ah, en que, en que puedes hablar, &-ah, español, &-ah, durante su, su tiempo libre?",0
"<&-eh> [>].",0
"<quizás> [<], &-ah, ¿quizás estudiantes de inglés en &+S, en Sevilla?",0
"&-eh, yes, but I, I haven't got, &-eh, any time <to> [>].",0
"<&-ah> [<].",1
"to, to do it.",0
"&=laughs, <qué lástima> [>], &=laughs.",0
"<I have> [<] to, to work, eh, to study, and.",0
"&-ah, sí.",0
"my, my girlfriend and I haven't got any time.",0
"&=laughs, &-oh sí, &+ti, tienes que hacer tiempo libre <para> [>] +/.",0
"<yes> [<].",0
"para su, para su salud mental, &=laughs.",0
"yes, yes, &=laughs.",0
"&-eh.",0
"yea.",1
"and the thirs, &-hm, question.",0
"&-ah, &-uhm, ¿es, es mi turno?",0
"yes.",0
"&-ah sí, &-uhm, &-ah, &-ups, &-ah, ¿cuánto, cuánto tiempo lleva estudiando inglés?",0
"&-hm, &-eh, yo llevo estudiando inglés, &-eh, &+bue, te lo digo en español o en, en inglés, es que <xxx> [>].",1
"<&-uhm> [<], en, &+esp, en español porque cuando es, es, &-eh, tu turno, <&-uhm> [>].",0
"<&-huhuh, okay> [<].",0
"voy a responder en inglés.",0
"okay, okay, &-ehm, llevo estudiando inglés desde del, en instituto <de> [>].",1
"<sí> [<].",0
"del colegio <&-eh> [>].",1
"<&-huhuh> [<].",1
"pero, &-ehm, &-hm realmente, &-ehm, no lo he usado, &-ah, o no he tenido necesidad de usarlo, xxx.",1
"&-ah, sí, ah, sí, &-eh, es importante, &-ah, &+t, tiene, &-uhm, &-ah, &-eh, es &+import, es importante, &-ah, que, que, que tengas, &-ah, el tiempo libre y, y el contexto para &+habl, hablar inglés, ¿sí?",0
"claro, claro, &-eh, sí, &+ef, efectivamente, he de decir, es importante que tuviera un poco de tiempo para, <para> [>].",1
"<sí> [<].",0
"dedicárselo a hablar inglés con, con, con alguien <y> [>].",1
"<sí> [<].",0
"y mejorar mi, mi inglés.",1
"sí claro, &-uhm, &+tien, &-uhm, tienes, &-uhm, &-ah, ¿tienes la oportunidad para, &-ah, para ver, &-uhm, &-ah, las películas, &-ah, ingleses o &+ameri, o americanas, &-ah, cuando los actores hablan en inglés?",0
"<&-hm> [>].",0
"<es> [<], es importante para mí &+cuan, &-ah, porque, &-uhm, me, me, me gustaría ver las películas, &-ah, españolas, <&-uhm> [>], &-ah.",0
"<&-huhuh> [<].",0
"¿y tú, <&-uhm> [>]?",0
"<&-hm> [<], yo nunca, &-eh, &-eh, yo cuando veo una película yo lo veo en, en español, <normalmente> [>].",1
"<sí> [<], &-ah sí, <sí> [>].",0
"<si no, no entiendo> [<], si no, no entiendo nada.",1
"&-ah sí, sí, &-ehm, por, por, para mí, &-uhm, es un oportunidad, &-ah, para ¿reforzar?",0
"reforzar.",0
"&-hm.",0
"&-uhm, &-ah, mi, mis capacidades, &-ah, en español cuando &-ah, cuando pueda, &-ah, ver, &-uhm, &-uhm, las, las películas españolas, &-uhm, &+qui, quizás la obra de Almodóvar, &-ah, Alejandro Amenábar, por ejemplo, &-uhm, y, y, y tú, &-eh, creo que, creo que, &-ah, estaría &+u, &+u, una cosa buena.",0
"<&-hm> [>].",0
"<&-ah> [<], para ver más, &-ah, películas &-uh, &-uh, en inglés, &-ah.",0
"<sí> [>].",1
"<para> [<] reforzar <&-ah, la, la idioma> [>].",0
"<sí, &+quiz> [<], sí quizá es una buen idea.",1
"<sí> [>].",0
"<el> [<] que, &-ehm, ver a películas en, en inglés y.",1
"<sí> [>].",0
"<de> [<] esta forma quizás mejoría.",1
"<sí> [>].",0
"<&-hm> [<], un poco el inglés.",1
"sí, sí, pero, &+a, &+ahor, &+ahor, ahora, &-uhm, &-uh, &+recua, recuerdo, &-uhm, el hecho que, &-uhm la mayoría de las películas, &-uhm, americanas o ingleses en España no, no, no tienen subtítulos.",0
"no.",0
"sí.",0
"&=laughs.",0
"sí, &=laughs.",0
"&=laughs.",0
"qué, qué <lástima> [>].",0
"<si> [<], si se pudiera leer con los subtítulos.",1
"<sí> [>].",0
"<sería> [<] un poco más fácil.",1
"sí, sí, sí, y mi, okay, mi, mi pregunta, &-uhm, &-ah.",0
"&-ehm.",0
"&+h, how.",1
"how long, &-eh, has, &-eh, you, studying, &-eh, has you been studying Spanish?",0
"&-uhm, &-ah, for, for maybe, &-ah, four years, &-uhm, I started with &-uhm, &-ah, classes, &-ah, for, &-ah, holiday, &-ah, for, for tourists, &-ah, who wish to have very basic Spanish, &-ah, for their holidays, and then I took, &-ah, an exam that, &-uhm, &-ah, the, the children at school do and, &-uhm, then last year I decided that I wanted to improve my Spanish, &-ah, very quickly and I took, &-uhm, I had some free time from my job when I went to Cádiz to the language, to the language school, um, because I needed, &-uh, to have the context of being in, &-uh, a &+Span, a Spanish-speaking environment for, &-ah, for a long time.",1
"&-huhuh.",0
"it, it, it was a, it was a help, &=laughs.",1
"&=laughs.",0
"a big help.",1
"&=laughs, yes, &-hm, we can do the, &-hm, the, the next, &-eh, question, or, I, &-eh, I have, &-ehm, understand, &-ah, a bit, &-eh, because, &-eh, perhaps, the sound of the skype is <no> [>].",0
"<yes> [<].",1
"no, not good.",0
"yes.",1
"and my, my English is very bad, &=laughs.",0
"&=laughs, it's, it's, it's very good in comparison to my Spanish, &=laughs.",1
"&=laughs, &-ehm, (.) do you ask me the next question?",0
"I, I, I can do, &-uhm, &-ah, ¿qué, qué puede, &-ah, contarte sobre, ah, su universidad?",0
"&-hm, &-eh, &-hm, &-eh, mi, mi universidad es, es la UO.",1
"<&-huhuh> [>].",1
"<y> [<] es una universidad que puede hacer &+l, hacerlo a distancia, online.",1
"<&-huhuh, &-oh, sí> [>] xxx.",0
"<&-eh, &-eh> [<], exacto, los, los exámenes, &-eh, sí tienes que, tienes que, &-eh, asistir y hacerlos presenciales.",1
"&-huhuh.",1
"pero tú, &-ehm, te puedes, &-uhm, estudias en tu casa, no, no necesitas ir a, a clases.",1
"&-ah, sí.",0
"ellos te envían la documentación.",1
"sí.",0
"y, y, y tú, &-eh, &-eh, estudias esa documentación, te mandan ejercicios, tareas.",1
"<sí> [>].",0
"<&-eh> [<] como ésta, por ejemplo.",1
"&-huhuh, sí.",0
"y, y, y en principio, pues, &-eh, haces el examen con respecto a ese, ese temario, esas tareas.",1
"&-ah sí, sí, &-ah, &-eh, hay, &-uhm, hay el centro, &-ah, de la universidad en, en Sevilla?",0
"&-eh, aquí en Sevilla hay un, un <&+n> [>] +/.",1
"<normalmente> [<], &-uhm, &-eh, para mi, la, la universidad a la distancia, tiene un, un centro <en> [>], en mi ciudad.",0
"<sí> [<].",1
"¿es, es, &-ah, lo mismo, &-ah, para ti?",0
"sí, &+bue, ¿te refieres a sí hay un, un centro aquí en Sevilla?",1
"&-eh, sí, sí, <sí, claro> [>].",0
"<sí, sí> [<] bueno hay &+u, una delegación, <y> [>].",1
"<&-huhuh> [<].",1
"&-uhm, en principio, hay una oficina.",1
"<&-huhuh> [>].",1
"<&-hm> [<], &+don, donde tú puedes &-eh.",1
"&-hm.",1
"escribir tu solicitud, &-eh, &-eh.",1
"sí.",0
"si tienes que consultar algo.",1
"&-ah sí.",0
"&-eh, y &+l, y luego los exámenes.",1
"<&-huhuh> [>].",1
"<&-eh, se hacen> [<] en, en una universidad, en la universidad de, de ingeniería de, de aquí de Sevilla, en unas aulas.",1
"&-ah sí, sí.",0
"pero no, no, no tiene unas aulas, la UO no tiene aquí aulas grandes para hacer <exámenes> [>].",1
"<sí> [<], <sí> [>].",0
"<sino> [<] que las pide a la, a la Universidad de Sevilla.",1
"sí, es, es lo mismo para mí.",0
"&-huhuh.",0
"&-uhm, qué más, &-uhm, te, te, &-uhm, te, te, te gustaría ir a, a &+un universidad &-uhm, &-uhm, un poco, &-uhm, &-uhm, un poco como, &-ah, las &+universidad, las universidades tradicionales, &-ah con un, &-ah con otras estudiantes?",0
"&-eh, sí, pero, &-hm, por mi, &-hm, por mi tiempo, &-eh, y trabajo no puedo asistir a, a <clases> [>].",1
"<&-ah> [<].",1
"tengo que estudiar.",1
"<sí> [>].",0
"<yo> [<] estudio normalmente por la noche o +/.",1
"<sí> [>].",0
"<cuando> [<] tengo un poco de tiempo los fines <de semana> [>].",1
"<sí> [<], sí.",0
"&-hm, tengo que adaptar un poco, mi horario a, <a> [>].",1
"<sí> [<], <sí, sí> [>].",0
"<al estudio> [<].",1
"es, es, es, lo &+mor, &-ah, lo mejor, &-ah, si, si tienes un, un trabajo.",0
"&-eh, exacto.",0
"sí.",0
"&-hm, te pregunto, ¿te pregunto yo a ti?",1
"sí, sí.",0
"&-eh, what does, &-eh, you think about, &-eh, your university?",0
"&-uhm, it's &-uhm, an interesting question because.",1
"&=laughs.",0
"&-ah, because I, &-uhm, I work for the, &-ah, university a la distancia, &-ah, and I'm a student with them as well.",1
"you work in the university?",0
"yes, yes, I teach, &-uhm, yea, I teach a course on, &-eh, communication, <for> [>] +/.",1
"<communication> [<]?",0
"yes, for, &-uhm, &-ah, nurses?",1
"¿enfermeros?",0
"<uh> [>].",1
"<what is> [<]?",0
"<what is> [>]?",0
"<&-uh, nurses> [<].",1
"what is that, &-eh, how?",0
"&-eh, &-eh, enfermero.",1
"&-oh, yes, my, my girlfriend is &-eh, &-eh, enfermera.",0
"&-huhuh, &=laughs, sí, enfermeras o enfermeros y, &-uhm, asistentes sociales, social workers.",0
"social workers, yes.",0
"asistentes sociales, <&-ah> [>].",0
"<sí> [<].",1
"creo que es la palabra en <español> [>].",0
"<sí> [<].",1
"sí, I, I, I teach a communication, &-ah, course.",0
"&-huhuh.",0
"and, as well as working, for them, but I, I have two jobs, one with the university and my other job is as a teacher of, &-uhm, mental health, in the hospital.",1
"in a mental, &-eh, mental, &-eh, house?",0
"hospital, hospital.",1
"<hospital> [>], hospital, yes.",0
"<sí> [<], &-uhm, &-ah, para, &-uhm, I'm, I'm a teacher for the nurses in the hospital.",1
"&-huhuh.",0
"<&-uhm> [>].",1
"<xxx> [<].",0
"so but I, I do like my university because whenever, &-uhm, whenever we have a training day there, &-uhm, they will always give you good food and good wine, &=laughs.",1
"&-huhuh.",0
"which is nice.",1
"okay.",0
"&=laughs, y, la, la, la pregunta próxima.",0
"yes, &-eh, &-eh, wait a minute, &-eh, I have to, to take another headphones, &-eh.",0
"okay.",1
"one, one &+s, &-eh, minute.",0
"okay. someone else.",1
"&-eh, Name?",0
"&-ah.",1
"yea, is, I am here, &=laughs.",0
"yea, I have to take another, another, &-eh, headphones.",0
"<&-huhuh> [>].",1
"<because> [<] the other is, &-ehm, bad, &=laughs.",0
"yea, &-eh, es, can, can you hear me better?",1
"yes, I can hear, I can hear you, &-eh, more, more better, or, <&=laughs> [>].",0
"<&-ah> [<].",1
"&-ehm, we can do the next, &-eh, question, <okay> [>]?",0
"<okay> [<].",1
"<&-ehm> [>].",0
"<Name> [<] ¿dónde vive?",0
"&=laughs.",1
"&-ehm, yo vivo en Sevilla.",1
"&-ah &-huh.",1
"<&-eh> [>].",0
"¿<qué> [<], qué parte?",0
"en la parte de Sevilla en este, en la misma, en Sevilla capital.",1
"&-ah, sí, sí.",0
"&-ah un poco a las afueras de Sevilla pero en, en el mismo Sevilla.",1
"&-ah huh, ¿ &+cerc, cerca a de, de, de los lugares turísticas?",0
"<&+n> [>].",0
"¿<la, la catedral> [<], &-ah, la &+Re, Real, Alcázar?",0
"&-eh, no, cerca de, de los lugares turísticos no, &-eh, &-ehm, pero tardo poco en llegar, <con el coche, claro, sí> [>].",1
"<&-ah sí, sí> [<], es &-uhm, &-uhm, hay un, &-uhm, &-ah, un río, &-eh, en <el medio> [>].",0
"<sí> [<].",1
"medio de, del centro, <y> [>].",0
"<sí, &+Gua> [<], Guadalquivir, &-huhuh.",1
"&-ah sí, y puedo recordar, &-hm, un barrio llamada ¿Triana?",0
"sí.",1
"al lado de, de, del, &-ah, del río.",0
"sí.",1
"Triana era, &-uhm, el lugar que es el centro, &-ah, de la música flamenco, ¿sí?",0
"sí.",1
"sí, sí.",0
"sí, además es un, un barrio muy, muy bonito.",1
"sí, sí.",0
"<y> [>].",0
"<y> [<], y se, se dice que, &-uhm, &-ah, los, &-ah, &-ah, los ciudadanos de, de, de, de Sevilla <&-uhm> [>].",0
"<&-huhuh> [<].",0
"están, &-uhm, &-ah, muy, &-ah, tradicionales, &-uhm, que a, que, que, que llevan &-uhm, &-ah, &-ah, la, la, &-uhm, &-uh, la, la ropa muy fina.",0
"&-huhuh.",0
"y, &-uhm, &-ah, que más, um, en &+compara, en, en comparación, &-ah, con las, &-ah, &+ciuta, ciudadadanas, ciudadadanos <&-ah> [>].",0
"<sí> [<].",1
"¿en otros lugares en Andalucía?",0
"sí.",1
"sí, &-uhm, ¿los ciudadanes están muy conservadores?",0
"¿conservadores?",1
"sí, <en tu opinión> [>].",0
"<sí> [<], sí, quizá un poco, un poco antiguos, conservadores.",1
"<sí> [>].",0
"<en> [<] la zona de, de Sevilla y de Andalucía más que por el norte.",1
"<sí> [>].",0
"<quizá> [<], quizá sí.",1
"sí.",0
"&-hm.",0
"y, y, y se dice que, &-uhm, &-ah, la, &-uhm.",0
"la, la, &-ah, la Semana Santa &+e, &+e.",0
"<&-huhuh> [>].",0
"<en> [<] Sevilla, &-eh, está, &-eh, o, es una, ah, &+u, &+u, un evento muy, ah, muy interesante.",0
"sí, aquí en Sevilla, &-eh, la Semana Santa es muy, &-eh, es uno de los más importantes <eventos> [>].",1
"<sí> [<].",0
"que, que hay, la gente, &-eh, le gusta mucho, &-eh, la Semana Santa y, y, el tema de, de las cofradías y <demás> [>].",1
"<sí> [<], &+cua, cuál es, &-uhm, cuál es, &-uhm, el nombre de, &-uhm, &-ah, de, de la ropa, &-ah, de, de las xxx en la Semana Santa, &-ah la ropa blanca, &-ehm, un &+po, poco como la ropa de, de klu klux klan en <los Estados Unidos> [>]?",0
"<sí> [<], &-eh de los nazarenos, ¿te refieres?",1
"&-ah, sí, sí.",0
"son nazarenos.",1
"sí.",0
"sí.",1
"sí, muy interesante, <&-uhm> [>].",0
"<&-eh> [<].",0
"tu turno o su turno.",0
"mi turno, &=laughs.",1
"&=laughs, sí, sí.",0
"&-ehm, where are you from?",0
"&-uhm, I am from, &-uh, Plymouth.",1
"<&-huhuh> [>].",0
"<en el sur> [<] de Inglaterra, &-ah, la casa de la pirata <la> [>].",0
"<la, la> [<], &-huhuh.",1
"la, la pirata, Francisco Drake.",0
"&-huhuh.",0
"&-uhm, pero ahora, &-eh, &-uh, sorry, I should, I should speak in English, &-uhm, I live in Nottingham.",1
"mottinger.",0
"Nottingham.",1
"Nottingham?",0
"Nottingham, &-uhm, you know Robin Hood?",1
"yes.",0
"&-um, the, the place that Robin Hood comes <from> [>].",1
"<&-hm> [<], yea.",0
"okay, (.) &-ehm.",0
"but I was born in Plymouth, in the south of England.",1
"&-huhuh, okay, I think, &-eh, &-eh, perhaps we, we, we must, to, to do the, the task, &-eh, &-eh, &-ehm, al revés, do you understand me?",0
"yes, yes.",1
"&-eh, &+qui, quizá, yo debería hablar de, de, at the end, en, en inglés, mi respuesta, y tú a mí, o algo así, supongo, no sé.",1
"&-uhm, cuando estés listo haz un click sobre el siguiente enlace para empezar con la tarea de las imágenes <xxx> [>].",0
"<okay> [<], &+ter, terminamos rápido lo que queda, ¿<no> [>]?",1
"y.",0
"<&-uhm> [<], quizás, &-ah, quizás, &-uhm, podamos &-uhm, &-ah, podamos, &-ah, no podamos hacer &-ah, la, la, la, la útlima pregunta, ¿sí?",0
"&-hm.",0
"sí, &-uhm, porque, ¿qué, qué le gusta hacer en su tiempo libre?",0
"&=laughs.",0
"&+pued, pueda que ser &+u, &+u, una repuesta, respuesta muy vaga, &=laughs.",0
"yes, yes, &+e, &+e, en my, en mi caso sí, &=laughs.",1
"&=laughs, sí.",0
"I have, I haven't got any time, &-eh, free time, I &- eh, I'm, &-eh, all the time, &-eh, study or job, &-eh, today I, &-eh, I have, &-ehm, I am studying, &-eh, since eight &+o, eight o'clock <of the> [>].",0
"<&-oh> [<].",1
"<I> [>].",0
"<&+ti> [<], tienes que tener en cuenta tu &+sa, tu salud mental, &=laughs.",0
"yes, the, the &+s, the, my, my girlfriend say the, the same thing, but now she is working and I'm, I'm, &-eh, I'm studying all the, the morning, &-eh, because I am here alone and.",0
"<yes> [>].",1
"<for> [<] me is better, &=laughs.",0
"&-ehm, <if you> [>].",0
"<okay> [<].",1
"if you want, we, we can do the, the, the task one, or, or, or.",0
"<&-uhm> [>].",1
"<but> [<], but, because the, the, the last question it is the, the first time, &-eh.",0
"yes.",1
"does, &-eh, we use Skype, &-eh, for me it's the first time, I, I, I, I, &+ha, have you used it, &-eh, <another time> [>]?",0
"<no> [<], I, I, &-uhm, I installed it last week and I've made maybe one or two telephone calls on it.",1
"&-huhuh.",0
"but, &-uhm, it feels, it &+n, parece muy &+ra, muy raro, &=laughs.",1
"&=laughs, yes, for me is too, &-eh, very, very raro, &-eh.",0
"okay, let, let's do the task.",1
