text,label
"y me, &+m, me encanta, &-ah, la, la región de, de Andalucía, &-uh, &-uhm, he, he estado en, en, en muchas lugares en, en Sevilla, en &+Ca, Cádiz, ah, y, y, y Granada, &-uhm, &-ah, &-uhm, hace, hace un año, &-uhm, &-uh, &+e, estuve en, &-uhm, en Cádiz, &-uh, por tres, no &+do, &+do, dos meses.",0
"dos <meses> [>], &-oh.",1
"<&-uhm> [<], dos meses.",0
"en una escuela, eh, de, de idioamas, &=laughs.",0
"&-huhuh, ¿<te gusta aquí, Granada> [>]?",1
"<el, el> [<], el acento de Cádiz es, es muy, muy complicada.",0
"&=laughs, sí, es que, aquí en cada, &-ah, provincia hay un acento, incluso en cada pueblo, cada uno habla de, de cada pueblo habla la gente muy diferente.",1
"sí, sí, &=laughs.",0
"&=laughs, pero veo que te, te gusta viajar, entonces.",1
"&=laughs, sí, &-uhm, y, &-ah, mi, mi pregunta, <&-ah> [>].",0
"&-huhuh, &-eh, &-eh for informática.",1
"<&+so> [<], &-eh, program, sí, software, &-eh.",1
"¿ &+ti, tienes que &-ah, &-ah, introducir, &-ah, las programas en los ordenadores?",0
"lsí.",0
"<it's, &-ah, &-uhm> [<], en español, &-uhm, es, &-uhm, ¿tienes, &-ah, tienes, &-uhm, &-ah, personas, &-ah, en que, en que puedes hablar, &-ah, español, &-ah, durante su, su tiempo libre?",0
"<quizás> [<], &-ah, ¿quizás estudiantes de inglés en &+S, en Sevilla?",0
"&=laughs, <qué lástima> [>], &=laughs.",0
"&-ah, sí.",0
"&=laughs, &-oh sí, &+ti, tienes que hacer tiempo libre <para> [>] +/.",0
"para su, para su salud mental, &=laughs.",0
"&-ah, &-uhm, ¿es, es mi turno?",0
"&-ah sí, &-uhm, &-ah, &-ups, &-ah, ¿cuánto, cuánto tiempo lleva estudiando inglés?",0
"&-hm, &-eh, yo llevo estudiando inglés, &-eh, &+bue, te lo digo en español o en, en inglés, es que <xxx> [>].",1
"<&-uhm> [<], en, &+esp, en español porque cuando es, es, &-eh, tu turno, <&-uhm> [>].",0
"voy a responder en inglés.",0
"okay, okay, &-ehm, llevo estudiando inglés desde del, en instituto <de> [>].",1
"<sí> [<].",0
"del colegio <&-eh> [>].",1
"pero, &-ehm, &-hm realmente, &-ehm, no lo he usado, &-ah, o no he tenido necesidad de usarlo, xxx.",1
"&-ah, sí, ah, sí, &-eh, es importante, &-ah, &+t, tiene, &-uhm, &-ah, &-eh, es &+import, es importante, &-ah, que, que, que tengas, &-ah, el tiempo libre y, y el contexto para &+habl, hablar inglés, ¿sí?",0
"claro, claro, &-eh, sí, &+ef, efectivamente, he de decir, es importante que tuviera un poco de tiempo para, <para> [>].",1
"<sí> [<].",0
"dedicárselo a hablar inglés con, con, con alguien <y> [>].",1
"<sí> [<].",0
"y mejorar mi, mi inglés.",1
"sí claro, &-uhm, &+tien, &-uhm, tienes, &-uhm, &-ah, ¿tienes la oportunidad para, &-ah, para ver, &-uhm, &-ah, las películas, &-ah, ingleses o &+ameri, o americanas, &-ah, cuando los actores hablan en inglés?",0
"<es> [<], es importante para mí &+cuan, &-ah, porque, &-uhm, me, me, me gustaría ver las películas, &-ah, españolas, <&-uhm> [>], &-ah.",0
"¿y tú, <&-uhm> [>]?",0
"<&-hm> [<], yo nunca, &-eh, &-eh, yo cuando veo una película yo lo veo en, en español, <normalmente> [>].",1
"<sí> [<], &-ah sí, <sí> [>].",0
"<si no, no entiendo> [<], si no, no entiendo nada.",1
"&-ah sí, sí, &-ehm, por, por, para mí, &-uhm, es un oportunidad, &-ah, para ¿reforzar?",0
"reforzar.",0
"&-uhm, &-ah, mi, mis capacidades, &-ah, en español cuando &-ah, cuando pueda, &-ah, ver, &-uhm, &-uhm, las, las películas españolas, &-uhm, &+qui, quizás la obra de Almodóvar, &-ah, Alejandro Amenábar, por ejemplo, &-uhm, y, y, y tú, &-eh, creo que, creo que, &-ah, estaría &+u, &+u, una cosa buena.",0
"<&-ah> [<], para ver más, &-ah, películas &-uh, &-uh, en inglés, &-ah.",0
"<sí> [>].",1
"<para> [<] reforzar <&-ah, la, la idioma> [>].",0
"<sí, &+quiz> [<], sí quizá es una buen idea.",1
"<sí> [>].",0
"<el> [<] que, &-ehm, ver a películas en, en inglés y.",1
"<sí> [>].",0
"<de> [<] esta forma quizás mejoría.",1
"<sí> [>].",0
"<&-hm> [<], un poco el inglés.",1
"sí, sí, pero, &+a, &+ahor, &+ahor, ahora, &-uhm, &-uh, &+recua, recuerdo, &-uhm, el hecho que, &-uhm la mayoría de las películas, &-uhm, americanas o ingleses en España no, no, no tienen subtítulos.",0
"sí.",0
"sí, &=laughs.",0
"qué, qué <lástima> [>].",0
"<si> [<], si se pudiera leer con los subtítulos.",1
"<sí> [>].",0
"<sería> [<] un poco más fácil.",1
"sí, sí, sí, y mi, okay, mi, mi pregunta, &-uhm, &-ah.",0
"I, I, I can do, &-uhm, &-ah, ¿qué, qué puede, &-ah, contarte sobre, ah, su universidad?",0
"&-hm, &-eh, &-hm, &-eh, mi, mi universidad es, es la UO.",1
"<y> [<] es una universidad que puede hacer &+l, hacerlo a distancia, online.",1
"<&-huhuh, &-oh, sí> [>] xxx.",0
"<&-eh, &-eh> [<], exacto, los, los exámenes, &-eh, sí tienes que, tienes que, &-eh, asistir y hacerlos presenciales.",1
"pero tú, &-ehm, te puedes, &-uhm, estudias en tu casa, no, no necesitas ir a, a clases.",1
"&-ah, sí.",0
"ellos te envían la documentación.",1
"sí.",0
"y, y, y tú, &-eh, &-eh, estudias esa documentación, te mandan ejercicios, tareas.",1
"<sí> [>].",0
"<&-eh> [<] como ésta, por ejemplo.",1
"&-huhuh, sí.",0
"y, y, y en principio, pues, &-eh, haces el examen con respecto a ese, ese temario, esas tareas.",1
"&-ah sí, sí, &-ah, &-eh, hay, &-uhm, hay el centro, &-ah, de la universidad en, en Sevilla?",0
"&-eh, aquí en Sevilla hay un, un <&+n> [>] +/.",1
"<normalmente> [<], &-uhm, &-eh, para mi, la, la universidad a la distancia, tiene un, un centro <en> [>], en mi ciudad.",0
"<sí> [<].",1
"¿es, es, &-ah, lo mismo, &-ah, para ti?",0
"sí, &+bue, ¿te refieres a sí hay un, un centro aquí en Sevilla?",1
"&-eh, sí, sí, <sí, claro> [>].",0
"<sí, sí> [<] bueno hay &+u, una delegación, <y> [>].",1
"&-uhm, en principio, hay una oficina.",1
"<&-hm> [<], &+don, donde tú puedes &-eh.",1
"escribir tu solicitud, &-eh, &-eh.",1
"sí.",0
"si tienes que consultar algo.",1
"&-ah sí.",0
"&-eh, y &+l, y luego los exámenes.",1
"<&-eh, se hacen> [<] en, en una universidad, en la universidad de, de ingeniería de, de aquí de Sevilla, en unas aulas.",1
"&-ah sí, sí.",0
"pero no, no, no tiene unas aulas, la UO no tiene aquí aulas grandes para hacer <exámenes> [>].",1
"<sí> [<], <sí> [>].",0
"<sino> [<] que las pide a la, a la Universidad de Sevilla.",1
"sí, es, es lo mismo para mí.",0
"&-uhm, qué más, &-uhm, te, te, &-uhm, te, te, te gustaría ir a, a &+un universidad &-uhm, &-uhm, un poco, &-uhm, &-uhm, un poco como, &-ah, las &+universidad, las universidades tradicionales, &-ah con un, &-ah con otras estudiantes?",0
"&-eh, sí, pero, &-hm, por mi, &-hm, por mi tiempo, &-eh, y trabajo no puedo asistir a, a <clases> [>].",1
"tengo que estudiar.",1
"<sí> [>].",0
"<yo> [<] estudio normalmente por la noche o +/.",1
"<sí> [>].",0
"<cuando> [<] tengo un poco de tiempo los fines <de semana> [>].",1
"<sí> [<], sí.",0
"&-hm, tengo que adaptar un poco, mi horario a, <a> [>].",1
"<sí> [<], <sí, sí> [>].",0
"<al estudio> [<].",1
"es, es, es, lo &+mor, &-ah, lo mejor, &-ah, si, si tienes un, un trabajo.",0
"sí.",0
"&-hm, te pregunto, ¿te pregunto yo a ti?",1
"sí, sí.",0
"¿enfermeros?",0
"&-huhuh, &=laughs, sí, enfermeras o enfermeros y, &-uhm, asistentes sociales, social workers.",0
"asistentes sociales, <&-ah> [>].",0
"<sí> [<].",1
"creo que es la palabra en <español> [>].",0
"<sí> [<].",1
"sí, I, I, I teach a communication, &-ah, course.",0
"&=laughs, y, la, la, la pregunta próxima.",0
"<Name> [<] ¿dónde vive?",0
"&-ehm, yo vivo en Sevilla.",1
"¿<qué> [<], qué parte?",0
"en la parte de Sevilla en este, en la misma, en Sevilla capital.",1
"&-ah, sí, sí.",0
"&-ah un poco a las afueras de Sevilla pero en, en el mismo Sevilla.",1
"&-ah huh, ¿ &+cerc, cerca a de, de, de los lugares turísticas?",0
"¿<la, la catedral> [<], &-ah, la &+Re, Real, Alcázar?",0
"&-eh, no, cerca de, de los lugares turísticos no, &-eh, &-ehm, pero tardo poco en llegar, <con el coche, claro, sí> [>].",1
"<&-ah sí, sí> [<], es &-uhm, &-uhm, hay un, &-uhm, &-ah, un río, &-eh, en <el medio> [>].",0
"<sí> [<].",1
"medio de, del centro, <y> [>].",0
"<sí, &+Gua> [<], Guadalquivir, &-huhuh.",1
"&-ah sí, y puedo recordar, &-hm, un barrio llamada ¿Triana?",0
"sí.",1
"al lado de, de, del, &-ah, del río.",0
"sí.",1
"Triana era, &-uhm, el lugar que es el centro, &-ah, de la música flamenco, ¿sí?",0
"sí.",1
"sí, sí.",0
"sí, además es un, un barrio muy, muy bonito.",1
"sí, sí.",0
"<y> [<], y se, se dice que, &-uhm, &-ah, los, &-ah, &-ah, los ciudadanos de, de, de, de Sevilla <&-uhm> [>].",0
"están, &-uhm, &-ah, muy, &-ah, tradicionales, &-uhm, que a, que, que, que llevan &-uhm, &-ah, &-ah, la, la, &-uhm, &-uh, la, la ropa muy fina.",0
"y, &-uhm, &-ah, que más, um, en &+compara, en, en comparación, &-ah, con las, &-ah, &+ciuta, ciudadadanas, ciudadadanos <&-ah> [>].",0
"<sí> [<].",1
"¿en otros lugares en Andalucía?",0
"sí.",1
"sí, &-uhm, ¿los ciudadanes están muy conservadores?",0
"¿conservadores?",1
"sí, <en tu opinión> [>].",0
"<sí> [<], sí, quizá un poco, un poco antiguos, conservadores.",1
"<sí> [>].",0
"<en> [<] la zona de, de Sevilla y de Andalucía más que por el norte.",1
"<sí> [>].",0
"<quizá> [<], quizá sí.",1
"sí.",0
"y, y, y se dice que, &-uhm, &-ah, la, &-uhm.",0
"la, la, &-ah, la Semana Santa &+e, &+e.",0
"<en> [<] Sevilla, &-eh, está, &-eh, o, es una, ah, &+u, &+u, un evento muy, ah, muy interesante.",0
"sí, aquí en Sevilla, &-eh, la Semana Santa es muy, &-eh, es uno de los más importantes <eventos> [>].",1
"<sí> [<].",0
"que, que hay, la gente, &-eh, le gusta mucho, &-eh, la Semana Santa y, y, el tema de, de las cofradías y <demás> [>].",1
"<sí> [<], &+cua, cuál es, &-uhm, cuál es, &-uhm, el nombre de, &-uhm, &-ah, de, de la ropa, &-ah, de, de las xxx en la Semana Santa, &-ah la ropa blanca, &-ehm, un &+po, poco como la ropa de, de klu klux klan en <los Estados Unidos> [>]?",0
"<sí> [<], &-eh de los nazarenos, ¿te refieres?",1
"&-ah, sí, sí.",0
"son nazarenos.",1
"sí.",0
"sí.",1
"sí, muy interesante, <&-uhm> [>].",0
"tu turno o su turno.",0
"mi turno, &=laughs.",1
"&=laughs, sí, sí.",0
"<en el sur> [<] de Inglaterra, &-ah, la casa de la pirata <la> [>].",0
"<la, la> [<], &-huhuh.",1
"la, la pirata, Francisco Drake.",0
"&-eh, &+qui, quizá, yo debería hablar de, de, at the end, en, en inglés, mi respuesta, y tú a mí, o algo así, supongo, no sé.",1
"&-uhm, cuando estés listo haz un click sobre el siguiente enlace para empezar con la tarea de las imágenes <xxx> [>].",0
"<okay> [<], &+ter, terminamos rápido lo que queda, ¿<no> [>]?",1
"<&-uhm> [<], quizás, &-ah, quizás, &-uhm, podamos &-uhm, &-ah, podamos, &-ah, no podamos hacer &-ah, la, la, la, la útlima pregunta, ¿sí?",0
"sí, &-uhm, porque, ¿qué, qué le gusta hacer en su tiempo libre?",0
"&+pued, pueda que ser &+u, &+u, una repuesta, respuesta muy vaga, &=laughs.",0
"yes, yes, &+e, &+e, en my, en mi caso sí, &=laughs.",1
"&=laughs, sí.",0
"<&+ti> [<], tienes que tener en cuenta tu &+sa, tu salud mental, &=laughs.",0
"&-ehm, esta página es sólo para los estudiantes de Open University, a continuación hay cuatro imágenes en paraje, o pareja, &-ah, de tándem, de un imagen similar con una diferencia, haz lo siguiente habla sobre, &-ah, las imágenes e identificar las diferencias, usar el, el idioma indicado en cada imágenes.",0
"sí, sí.",0
"&-eh, sí, exactly.",1
"<sí> [>].",0
"sí.",0
"&-ah sí, okay.",0
"yes, sí.",0
"habla sobre esta foto en castellano y encontrar la diferencia.",0
"<exacto> [>].",1
"<tengo> [<], &-uhm, puedo, puedo ver una, un imagen, &-ah, de un perro.",0
"<&-ah> [<], con, &-ah, con una, &-ah periódico, &=laughs.",0
"&=laughs, en, en, en, &-ah, en, &-ah, su, &-eh, su boca, &-ah.",0
"sí.",1
"hay un, &-uhm, &-ah, plato, &-ah, al lado del perro, &-ah, quizás, &-ah, quizás, &-uh, &-uhm, &+pue, pueda ser, &-ah, un plato por, &-ah, la comida del perro y el perro, &-ah, está en, en frente de un ventana, <a> [>].",0
"<sí> [<].",1
"nada más, &=laughs.",0
"yo, yo veo <lo mismo> [>].",1
"<&-oh> [<] el fondo del perro es, &-ah, es azul, <&-ah> [>].",0
"<sí> [<].",1
"y, &-uhm, y, &-ah, um, &-oh, abajo, &-ah, del perro es una, &-ah, sueldo de terrosa, sueldro, floor?",0
"sí, el, the floor, el suelo, <xxx> [>].",1
"<suelo> [<], suelo, sueldo es, um, una palabra diferente, un suelo.",0
"&-ah, suelo rosa.",0
"sí.",1
"nada más.",0
"yo, yo veo lo mismo, veo un, un perro con el periódico.",1
"sí.",0
"el, el plato al lado pero el plato está vacío.",1
"sí.",0
"&-eh, el plato es naranja, <más o menos> [>].",1
"<naranja sí> [<], más o menos.",0
"sí, el suelo es rosa, la, la, el fondo es azul.",1
"y al lado a la izquierda del perro hay como una especie de cortina <o> [>].",1
"<&-ah, sí> [<], sí.",0
"&-eh, &-hm, pero no, creo que no, no encontramos la diferencia entre <tu foto y> [>] la &+mi.",1
"<sí, sí, sí> [<] un, un cuadro muy aburrido, &=laughs.",0
"&=laughs, se le ve, &-eh, la cola del perro está en el lado derecho en tu foto también, ¿o?",1
"&-uhm, &+s, dime de nuevo.",0
"la, la cola, la cola del perro.",1
"sí.",0
"&-eh, ¿está en el lado derecho en tu, en tu imagen?",1
"sí, sí, sí, es lo mismo.",0
"y, ¿no hay, no hay &+na, ninguna diferencia <entonces> [>]?",1
"<no> [<], no, no, ¿la próxima?",0
"<abajo> [>].",0
"&-eh, sí, yes.",1
"el juego de chess.",0
"el, el juego de, &-ah, <chess> [>].",0
"<sí> [<].",0
"a@l, <&-uhm> [<], a@l j@l e@l d@l r@l e@l z@l.",0
"<is, it> [<], it &-uhm, es mi, es mi acento, &+ad, ajedrez, ajedrez, ajedrez.",0
"ajedrez, <ajedrez, okay, okay, sí> [>].",1
"es, es un poco similar, &=laughs.",0
"<&-uhm, hablar> [<] sobre esto foto en castellano, encontrar la &+difer, la diferencia xxx xxx.",0
"&-eh, hay siete paraguas, paraguas.",0
"sí.",1
"sí, &-uhm, de, &-ah, de colores diferentes, &-uhm, &-ah, dos paraguas, ah, blancas.",0
"<sí> [>].",1
"<y> [<], y, y, &-ah, tres paraguas, &-uhm, no sé exactamente, &-uhm, <&-eh> [>].",0
"<de> [<] plástico.",1
"&-ah de, de plástico, sí, <&-ah> [>].",0
"<transparente> [<].",1
"sí.",1
"transparente, y, &-ah, una, una paragua, &-ah, rosa.",0
"<sí> [>].",1
"<y> [<] una paragua, &-uhm, no sé, ¿marrón?",0
"bueno, sí, &-eh, de, el, el mango es marrón.",1
"<sí> [>].",0
"<pero> [<] los de abajo no se sabe si es un poco rosa blanco.",1
"sí, <sí> [>].",0
"<sí> [<].",1
"hay, &-ah, una paragua, &-ah, que es, &-uhm, un, &-oh, &-uh, que es, &-uhm, &-oh, &-ah, que está colgada, colocada, <hanging> [>].",0
"<sí> [<].",1
"&-uhm, &-ah, a la puerta.",0
"y es una, una paragua, &-ah, blanca, &-ah, negra.",0
"&-uhm, y, &-ah, la ventana, &-ah, &-ah, en, en el cuadro, &-ah, está, &-eh, está muy, &-ah, similar a la ventana en un cárcel, &=laughs, xxx.",0
"&=laughs, &-huhuh, en mi, en mi foto, la, en la foto que yo tengo, en la puerta no hay colgado, ningún paraguas.",1
"<eso> [>].",0
"<quizás> [<] esta es la, la diferencia.",1
"a sí, <sí> [>].",0
"<porque> [<] supongo que está colgado, en, en el pomo de, de la puerta.",1
"&-ah sí, sí, sí.",0
"pues, en &+efec +/.",1
"el &+po, el pomo.",0
"sí.",1
"xxx de la puerta, ¿el pomo es?",0
"what I, what, &-uhm, lo que me, me gustaría hacer es, &-uhm, puedo, &-ah, ¿puedo hacer &+u, una cita, &-ah, &-ah, para, &-ah, la próxima semana?",0
"<sí> [>].",1
"<&-uhm> [<], ¿en, &-uhm, en, en este, en este, &-ah, tiempo, más o menos?",0
"sí.",1
"sí.",1
"la razón es, &-ah, tengo, tengo &+u, una cita con, con mi próxima estudiante.",0
"en, en, en la próxima, el próximo minuto.",0
"un estudiante en Madrid, &=laughs.",0
"¿en Madrid?",1
"sí.",0
"&-eh &-hm, &-ehm, pues, &-eh, la semana que viene.",1
"la semana <que> [>].",0
"¿en, en la tarde?",0
"&-ah por la, &-eh, a qué hora, what time do you, do you come?",1
"&-uhm, &-uhm, &-ah, a la, a las doce en, en, en mi tiempo, &-ah.",0
"a las doce, que aquí sería &-eh.",1
"sería.",0
"¿qué hora es ahí ahora?",1
"¿qué hora es allí ahora?",1
"&-ah en mi tiempo es &-uhm, es &-uhm, a, a los dos o algo así.",0
"Saturday, <el sábado> [>].",0
"&-uhm, ah, a las uno.",0
"&-ah, ¿a la una?",1
"a la una, sí.",0
"a la una de tu hora sería las dos de, de mi hora.",1
"&-eh, &-ah, a las doce aquí, ah, ah, una <en Sevilla> [>].",0
"<allí, aquí> [<].",1
"yea, sí.",0
"<yes> [<], <sí> [>].",0
"&-eh, me alegro de haber, haberte conocido y haber hecho la tarea.",1
"okay then, Name, adiós.",0
"adiós.",1
"¡hola, Name!",0
"¡hola!",1
"¡hola!",0
"muchas gracias por, por, &-uhm, tu mensaje.",0
"&-eh, no problem.",1
"okay, en español, &-ah, &-hm, quizás, &-uhm, son, &-uhm, las preguntas muy similares, &-uhm, ¿qué?",0
"¿y tú?",0
"¿qué licenciatura estudia?",0
"&-eh, yo estoy estudiando, &-eh, ingeniería y informática.",1
"&-eh, &-uhm, ¡estupendo!",0
"¡sí!",1
"y, &-uhm, ¿por qué estudia inglés?",0
"&-eh, porque realmente toda la informática está en inglés, <y es> [>] bastante necesario.",1
"<&-oh, sí> [<].",0
"sí, &+v, &+v, verdad, &-uhm, o, &-uhm, yo tengo suerte, porque, &-uhm, mi lenguaje, &-uhm, es inglés, pero, &-uhm, &=laughs.",0
"&-uhm, creo que mucha información científica es en inglés, ¿no?",0
"exactamente.",1
"y, ¿y te gusta estudiar inglés?",0
"me gusta estudiar inglés.",1
"¿sí?",0
"bastante, sí.",1
"&-uhm, si, es, &-uhm, ¿te resulta difícil?",0
"sí, es, es mi primer año realmente en serio.",1
"¿tu primer, primer año?",0
"sí.",1
"¿estudiando inglés?",0
"exactamente.",1
"&-oh, ¡hablas muy bien!",0
"bueno, no sé, &=laughs.",1
"&=laughs, y, &-oh, well, mi pregunta, &-uhm, mi pregunta próxima es, cuánto tiempo lleva estudiando inglés, pero tengo la respuesta, ¿no?",0
"&-eh, exactamente!",1
"y, &-uhm, &-qué puede contarte sobre su universidad?",0
"vale, &-eh, es una universidad &-eh, por internet.",1
"sí, &-oh, ¿la universidad de Cataluña?",0
"exactamente.",1
"&-oh, &-oh, &-uhm, no, no, no sé, no, ¿no sabe?",0
"¿no sé?",0
"&-uhm, bueno, es el primer año que estoy en esta universidad.",1
"¿sí?",0
"y, estoy bastante contento, no pensaba que iba a ser tan buena.",1
"y, los materiales son muy fáciles de estudiar y están muy bien explicados.",1
"sí.",0
"cosa que, en otras universidades en la que estuve, pues, no era, ni parecido.",1
"me parece que, &+te, &+ti, tienes que hablar un poco, &-uhm, menos rápidamente.",0
"<y, &-eh> [<], entonces, ¿en qué parte de España vives?",0
"&-eh, &+est vivo ahora en Madrid.",1
"&-oh, ¿sí?",0
"sí.",1
"pero, soy de Gran Canaria.",1
"&-oh, de Gran Canaria.",0
"sí.",1
"&-uhm, hace algunos meses, hace algunos &+mese, &-uhm, estuve en, &-uhm, Tenerife.",0
"&-huhuh, ¿sí?",0
"<mis> [<] tíos son de Tenerife.",1
"¿sí?",0
"en Tenerife, sí.",0
"&-uhm, porque me gusta jugar al golf.",0
"&-ah, okay, yo he jugado dos veces nada más, pero soy muy malo.",1
"&-ah, ¿sí?",0
"sí, &=laughs.",1
"y, y, tú, &+te, y tú, ¿qué le gusta hacer en tu tiempo &+li libre?",0
"pues, realmente me gusta ir a la playa, pero Madrid no tiene.",1
"no, es verdad.",0
"claro, entonces +/.",1
"&-eh, cojo el coche, <y> [>].",1
"y voy a Valencia, que está a dos horas de Madrid.",1
"&-oh, <sí> [>].",0
"<entonces> [<].",1
"yo también me gusta mucho la playa, &-uhm, ¿y Valencia es la playa más cercano, más cerca de Madrid?",0
"&-huhuh, sí, &-uhm, &-ah, estuve en Madrid, &-eh, un fin de semana (.) &-uhm, pienso que es muy bonita.",0
"sí, <y muy> [>].",1
"¡y muy grande!",1
"sí, muy grande, pero ¡me &+gu me, &-uhm, me encanta el Prado!",0
"sí, verdad, a mí también.",1
"&=laughs, &-huhuh, y, y creo que ahora, &+necesi, necesitamos, &-uhm, mirar unos, &-uhm, unas pinturas, ¿no?",0
"sí.",1
"<&+pa, no> [>].",1
"yea, a red, &-oh, a car?",0
"&-eh, ¿sería, &-uhm, &-uhm, upper?",1
"no, red.",1
"&-ah, I prefer a car!",1
"sí.",1
"&-eh, El Mundo.",1
"okay, ¿hablo yo ahora en español?",1
"sí, &-oh, <es> [>].",0
"es un, &-uhm, foto, &-uhm, &-oh es bastante, &-uhm, no sé, &-uhm, hay un perro.",0
"un perro blanco, ¿sí?",0
"sí, sí.",1
"¿blanco?",0
"creo, sí, y, &-uhm, el perro está sentando, &-uhm, con un periódico en, &-uhm, la boca, ¿<sí> [>]?",0
"<sí> [<], sí.",1
"pues, &-uhm, y, &-uhm, detrás del perro, &-uhm, hay una ventana.",0
"sí, y, &-uhm, &-uf, a la izquierda hay un, una cortina.",0
"<sí> [<].",1
"y, &-uhm, &-oh, &-ehm, cómo se dice right between?",0
"entre, entre del perro y la cortina hay un, un plato, un bowl, &-uhm.",0
"sí.",1
"¿sí?",0
"¿un bol naranja?",0
"¿de color naranja?",0
"pues, &-uhm, entonces, no sé qué más.",0
"sí, hay poco más, &-eh, ¿de qué color es la ventana?",1
"la ventana, pues, &-uhm, el vidrio es, &-uhm, azul claro.",0
"<y> [<] &-uhm, los, &-uhm, barres, los, &-uhm, barrotas, <&-uhm> [>].",0
"<sí> [<].",1
"son, &-uhm, pues, &-uhm, ¿violeta?",0
"no estoy, sí, gris, y, &-uhm, el perro está sentando en un, &-uhm, &-eh, el suelo es, &-uhm, ¿rosado?",0
"¿rosa?",0
"<rosa> [>].",0
"<sí> [<].",1
"sí, y, &-uhm, hay un perro y, a la izquierda del perro, hay un plato.",0
"&-eh, el plato, &-uhm, no hay comida en, en, en el plato, en, en la plata, en el <plato> [>].",0
"&-eh, the name of, &-eh, ¿cómo es plato en inglés?",1
"&-oh, right, ¿cómo se escribe?",0
"sí.",1
"muchas gracias.",0
"nada.",1
"&-huhuh, y, &-uhm, pues, ¿qué más?",0
"&-hm, de esta imagen, poco más.",1
"&-uhm, ¿qué, qué, &-ehm, qué es la diferencia?",0
"&-uhm, hay una, hay un perro en el centro.",0
"sí.",1
"sí, pues no, hay un perro &+des, &-uhm, er, entonces, hay un comedero, y entonces, hay una cortina, ¿no?",0
"sí.",1
"¿tienes, tienes el mismo?",0
"sí, er, &-uhm, cómo se dice, ¿cola?",1
"a collar?",0
"¿cola?",0
"&-oh, tail, &-oh, sí, sí, sí, mi perro, hay una, &-uhm, hay una cola, &-uhm, la cola es, er, &-uhm, a la, a la derecha del perro.",0
"&-oh, pues, &-ah, &-ah &-ha, &-oh, es la diferencia, pues, &-uhm, &-huhuh, sí, &-oh, &-huhuh, la, la cola es a la &+der, ¿a la izquierda?",0
"¿a la derecha?",0
"¿sí?",0
"&-ah &-ha, y, el comedero es, &-oh, pues, sí, entonces la cola es otro lado, y el plato, el, el comedero es, &-uhm, otro, otra, otra lado, ¿no?",0
"es la diferencia, ¿no?",0
"sí.",1
"&-oh, entonces, tenemos diferentes fotos.",0
"sí.",1
"pues, right, now, &-uhm.",0
"número &+t, number three.",0
"&-eh, two colours.",1
"&-eh, no sé, cuadrado?",1
"squares, cuadrado, square.",0
"vale, muy bien.",0
"la diferencia es <la> [>].",0
"reflejo, es la reflejo, sí, los, las reflejas.",0
"sí.",1
"entonces.",0
"¿la imagen número cuatro?",1
"sí, <&-eh> [>].",0
"en mi, &-uhm, foto hay &-uhm, un, algunas paraguas.",0
"sí.",1
"&-eh, ¿sí?",0
"hay siete paraguas, &-uhm, de diferentes colores.",0
"sí.",1
"y, &-uhm, detrás de las paraguas hay un, una, un, un &+pare, una pared, y una puerta, y, &-uhm, seis paraguas, &-uhm, colgando, &-uhm, &-oh cómo, &-uhm, below, abajo del, de la ventana.",0
"y, &-ehm, hay un, una paragua, &-uhm, está colgando en el picaporte del, de la puerta.",0
"&-uhm, hay un paragua negro, negra, ¿sí?",0
"&-eh, los seis paraguas están colgando de la ventana.",1
"no, &-oh, ¿sí?",0
"sí.",1
"y, pero, &-uhm, pero, ¿en tu foto hay un, una puerta?",0
"hay una puerta.",1
"y hay una pica, hay un picaporte?",0
"hay un picaporte pero no hay paraguas ahí.",1
"&-oh, es la diferencia, ¿no?",0
"es justo la diferencia!",1
"mi, mi paragua &+neg negra está colgando en la puerta, &-hm.",0
"exacto, en la mía está al lado de los demás paraguas.",1
"¿sí?",0
"<sí> [<].",1
"<entonces> [>].",0
"¡<has sido> [<], has sido muy rápida!",1
"&-hm, tú has, entonces, &-uhm, en esto caso, tu has la foto mejor, &=laughs.",0
"pues, ¿y qué más?",0
"pues, nada más.",1
"encantado de conocerte.",1
"sí, yo también, muchas gracias.",0
"de nada.",1
"pues.",1
"¿hasta luego?",0
"hasta luego.",1
"&-huhuh, ¿te gusta hablar otra vez, o no?",0
"sí, no hay problema.",1
"&-huh, &-uhm, &-uhm, esta semana, &-uhm, estoy un poco ocupada.",0
"pero quizás, &-uhm, en el futuro, &-uhm, ¿hablemos por Skype?",0
"sí, <pues> [>].",0
"gracias a tí.",1
"I'm Name, <sí> [>].",0
"<buenos> [<], buenos días.",0
"buenos, &-h, buenos días, &=laughs.",1
"<y> [>] ¿qué tal?",0
"<&-eh> [<] &-eh, muy bien, &-eh es que me has pillado un poco &-eh &-eh despistado, &=laughs.",1
"más, <&+despis> [>].",0
"&-ahm, yea, sí, &=laughs.",0
"¿has hecho estas tareas con otras personas ingleses?",0
"&-oh, muy bien.",0
"&-oh hello can you hear me now?",0
"<&-ah, Costa Rica> [<].",1
"well, en español, ¿qué y tú qué licenciatura estudia?",0
"yo, yo estoy estoy estudiando &-eh informatica.",1
"&-oh sí, &-oh ¡muy interesante!",0
"¿para trabajar con ordenadores?",0
"sí, bueno, yo ahora mismo soy meteorólogo.",1
"sí, <&-oh, &-wow> [>], &=laughs!",0
